item_id,post_url,post_uri,post_cid,author_handle,author_did,post_datetime,text,post_type,parent_post_uri,root_post_uri,language,like_count,repost_count,reply_count,quote_count,collector,collection_datetime,search_term_or_method_that_surfaced_it,Has_image,detected_language,engagement_as_of_datetime,enrichment_status,Has_relevant_replies,Seems_relevant_to_collector,source_item_id,snowball_depth,snowball_edge_type
229,https://bsky.app/profile/intheprairie.bsky.social/post/3mbp4st3plc2x,at://did:plc:iq7jgt5ubelgijdrdlxwg6ns/app.bsky.feed.post/3mbp4st3plc2x,bafyreicpvknb33mgpgxw2wbme74zqu3ykhxmrkkx5c6dovw3xpp4wnu5we,intheprairie.bsky.social,did:plc:iq7jgt5ubelgijdrdlxwg6ns,2026-01-05T19:01:59.394Z,"I can't recommend @stechlab-labels.bsky.social  enough. 

When I see an account with this many flags, it's obviously a bot, but why? Why change your profile multiple times to just post photos? 

Do they post generic crap to get followers, then switch to propaganda once they have a following?",post,,,en,2,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
230,https://bsky.app/profile/chadloder.dev/post/3mboy4jqcdc2v,at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3mboy4jqcdc2v,bafyreibvemoev2ubmqaorvhqczvl2htn6ifyx6z7jk7i5qbyahdkywykmu,chadloder.dev,did:plc:nywb5oene54cllowkfwouxzz,2026-01-05T17:37:56.411Z,@stechlab-labels.bsky.social has some pretty useful account labels because some of you are very weird on here,post,,,en,139,40,9,2,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
231,https://bsky.app/profile/gothpanda.dev/post/3mbosbhbyb22t,at://did:plc:3qzxdhzyw4vj5xf6fzkg22k2/app.bsky.feed.post/3mbosbhbyb22t,bafyreiangkaolfhyanfjhaoux5d5gisu4ys4kccajlfc27mkzm56fxrnim,gothpanda.dev,did:plc:3qzxdhzyw4vj5xf6fzkg22k2,2026-01-05T15:53:19.180Z,"Someone brought this up the other day, and I kinda feel like it's something I wanna bring to other folks attention:

It's a Cornell Tech project that surfaces certain account behaviors as labels, allowing you to see at a glance this info on accounts.

@stechlab-labels.bsky.social",post,,,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
232,https://bsky.app/profile/lvdvl.bsky.social/post/3mbopmkt34s2o,at://did:plc:zu5xe2ohvh73cfc4bkxrtifp/app.bsky.feed.post/3mbopmkt34s2o,bafyreibvvhuykjkqr3pgcszzph6uhkyij7rv77p5tnqarrdvd7zafrzn3y,lvdvl.bsky.social,did:plc:zu5xe2ohvh73cfc4bkxrtifp,2026-01-05T15:05:50.757Z,"@pronouns.diy
@kickflip.renahlee.com
@khronos.world
@joined-labeler.shatteredsky.net
are in the screenshot

i also like @stechlab-labels.bsky.social cus it's neat to see the labels pop up sometimes",reply,at://did:plc:2a6smd46wf67527gdefgzqdn/app.bsky.feed.post/3mbopghgny22h,at://did:plc:zu5xe2ohvh73cfc4bkxrtifp/app.bsky.feed.post/3mbongnxr222o,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
233,https://bsky.app/profile/granitetide.bsky.social/post/3mbofi3yrec2c,at://did:plc:meahz4jzfyksx7fuock3u3zd/app.bsky.feed.post/3mbofi3yrec2c,bafyreih5r5hqc5wdge662ah523dwhpbw73qcrrb3nfgu5oga2il3nz47rq,granitetide.bsky.social,did:plc:meahz4jzfyksx7fuock3u3zd,2026-01-05T12:04:23.561Z,I recommend the @stechlab-labels.bsky.social labeller if you want an insight into which folk are absolutely hopelessly addicted to posting,post,,,en,13,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
234,https://bsky.app/profile/forthrast.com/post/3mbnhdgqhc22l,at://did:plc:w75fzwl4ibla3witt3nk5oox/app.bsky.feed.post/3mbnhdgqhc22l,bafyreifzusycp3bhnrdvf7mz6zt6dq7bgxwyyzmhsbg4bu447554wr4v5e,forthrast.com,did:plc:w75fzwl4ibla3witt3nk5oox,2026-01-05T03:04:54.816Z,"these are @stechlab-labels.bsky.social and @labeler.hailey.at, @bossett.social is similar and @kickflip.renahlee.com is the best of the vanity labellers",reply,at://did:plc:35qh2hsenzstunhk3sv7ykhr/app.bsky.feed.post/3mbnhai6xuc2b,at://did:plc:w75fzwl4ibla3witt3nk5oox/app.bsky.feed.post/3mbngzi5lws2l,en,4,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
235,https://bsky.app/profile/pyronsanity.bsky.social/post/3mbm4oyrayc24,at://did:plc:ja7f6l5s72j4uyovbia2735x/app.bsky.feed.post/3mbm4oyrayc24,bafyreiftc5vgkpvc67mtuui65frvzatcruddp4yhdegfzn5cltkbofmmli,pyronsanity.bsky.social,did:plc:ja7f6l5s72j4uyovbia2735x,2026-01-04T14:21:51.905Z,"I see that I got a new account label from @stechlab-labels.bsky.social, but it’s not part of their listed labels 🤷‍♀️

These look like a way to spot follow farmers, no sleep folks, ones that spam post links, and ones that are always switching up their accounts.

Which one is “Num Low” from the list?",post,,,en,0,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
236,https://bsky.app/profile/ninichan.com/post/3mbly76yqy223,at://did:plc:jiyc2f6hu4fzghsw72b7d6j6/app.bsky.feed.post/3mbly76yqy223,bafyreihlwlt35uokvc7fbkjg6yvccairf5ajzercwi3wlcmcn74adspy2y,ninichan.com,did:plc:jiyc2f6hu4fzghsw72b7d6j6,2026-01-04T13:01:26.615Z,@stechlab-labels.bsky.social & @labeler.hailey.at — dua ini bagus banget. Especially the one’s Hailey made. Both combinations are great to have! 🤏🤝,reply,at://did:plc:op3f6prx72nqkv76u2sjfvd5/app.bsky.feed.post/3mblqyopjnc2d,at://did:plc:op3f6prx72nqkv76u2sjfvd5/app.bsky.feed.post/3mblqyopjnc2d,en,0,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
237,https://bsky.app/profile/kauko.biosynth.link/post/3mbicqpo2cc2i,at://did:plc:bovxqt3tac2yrzub4paycpvd/app.bsky.feed.post/3mbicqpo2cc2i,bafyreicyfqarhklmzlhadwwipdynvqmy4rbklblwqzf7dhumtaylsmv5ce,kauko.biosynth.link,did:plc:bovxqt3tac2yrzub4paycpvd,2026-01-03T01:59:32.981Z,I wear my @stechlab-labels.bsky.social label with pride,post,,,en,7,0,3,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
238,https://bsky.app/profile/surfdude29.ispost.ing/post/3mbhjiikyq223,at://did:plc:sflxm2fxohaqpfgahgdlm7rl/app.bsky.feed.post/3mbhjiikyq223,bafyreib22ll7llrvujnr6tbfuyyau4krui6hylg25v3gypkczbgbqqdrvi,surfdude29.ispost.ing,did:plc:sflxm2fxohaqpfgahgdlm7rl,2026-01-02T18:27:33.558Z,"sure, it's @stechlab-labels.bsky.social",reply,at://did:plc:r7cudfq7k5btguohatz6ji4l/app.bsky.feed.post/3mbhja2btc22d,at://did:plc:sflxm2fxohaqpfgahgdlm7rl/app.bsky.feed.post/3mbhhkdiu2225,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,fr,2026-06-26T14:06:34.776511+00:00,ok,,,,,
239,https://bsky.app/profile/colin.hoagie.fun/post/3mbfet2tehs2e,at://did:plc:l4smnmw4etii4ilv66jmdznk/app.bsky.feed.post/3mbfet2tehs2e,bafyreidg4y3sxwvaqu4ry7fgryeg4bc3jni7odejbvnqv6tucva6diunsq,colin.hoagie.fun,did:plc:l4smnmw4etii4ilv66jmdznk,2026-01-01T21:58:40.067Z,@stechlab-labels.bsky.social and @labeler.hailey.at,reply,at://did:plc:bi536wrfvtevpd3cekwijcmh/app.bsky.feed.post/3mbfenu4llc25,at://did:plc:l4smnmw4etii4ilv66jmdznk/app.bsky.feed.post/3mbfegevycs2x,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
240,https://bsky.app/profile/colin.hoagie.fun/post/3mbfeshllfc2e,at://did:plc:l4smnmw4etii4ilv66jmdznk/app.bsky.feed.post/3mbfeshllfc2e,bafyreifkkxpgkmyy2tniahwwrde63vgzzs7vp4k2nrfngc6lrkk3hcbf4e,colin.hoagie.fun,did:plc:l4smnmw4etii4ilv66jmdznk,2026-01-01T21:58:19.890Z,"@stechlab-labels.bsky.social and @labeler.hailey.at, works in any client",reply,at://did:plc:fwml5hraptiktskrmsxgppug/app.bsky.feed.post/3mbfeprg54c24,at://did:plc:l4smnmw4etii4ilv66jmdznk/app.bsky.feed.post/3mbfegevycs2x,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
241,https://bsky.app/profile/orpach.neocities.org/post/3mbdavbgmfk2k,at://did:plc:bfp7n6e2rpr3yo7gpqdr2tfw/app.bsky.feed.post/3mbdavbgmfk2k,bafyreidjnkimta3yzji6glc2zkclpdwjenrxm367tp4ccfiaovrx6skhpm,orpach.neocities.org,did:plc:bfp7n6e2rpr3yo7gpqdr2tfw,2026-01-01T01:42:59.654Z,"App resuming network connection, maybe.
I think those are createdAt dates though, so they could easily be spoofed if you were trying to detect it.

@stechlab-labels.bsky.social could add a label for abnormal numbers of likes, even aside from bluesky doing anything about it.",reply,at://did:plc:wh2g32kxs6xgduoibqdpne5j/app.bsky.feed.post/3mbcnmyrjd22l,at://did:plc:wh2g32kxs6xgduoibqdpne5j/app.bsky.feed.post/3mbcnlhtmwc2l,en,1,0,2,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
242,https://bsky.app/profile/pds.dad/post/3mbchanqqf223,at://did:plc:rnpkyqnmsw4ipey6eotbdnnf/app.bsky.feed.post/3mbchanqqf223,bafyreiealdozj44ats4pscggjaxzpkt6clebp6bmhlhbfqzv6qa6uvryxq,pds.dad,did:plc:rnpkyqnmsw4ipey6eotbdnnf,2025-12-31T18:04:04.377Z,How it feels to get hit by the “Posts a lot” label from @stechlab-labels.bsky.social,post,,,en,15,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
243,https://bsky.app/profile/profgabriele.com/post/3mbc7fdwn2c2c,at://did:plc:rbgwij3cs2kf4pugtbn2d3x4/app.bsky.feed.post/3mbc7fdwn2c2c,bafyreifzck34v6eleyrvzxazexuqihssaruor7z4w5hgzqom6ltolrjpmy,profgabriele.com,did:plc:rbgwij3cs2kf4pugtbn2d3x4,2025-12-31T15:43:31.925Z,so i added a labeler from @stechlab-labels.bsky.social (to detect bot-like behavior) and man some of you need to step away from the internet machine given the frequency of your posting,post,,,en,12,1,3,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
244,https://bsky.app/profile/haplo.bsky.social/post/3mbaygidlis2u,at://did:plc:ihmmutevzrpcesb24v7uhr4x/app.bsky.feed.post/3mbaygidlis2u,bafyreidrhkhtlkpdhw5rhex2gznqpdyyup66masvfpovn2d7y6uyqsfeku,haplo.bsky.social,did:plc:ihmmutevzrpcesb24v7uhr4x,2025-12-31T04:06:14.116Z,using @stechlab-labels.bsky.social makes this an amusing self-own,reply,at://did:plc:osg2vzhifd2tjfsvfwua7scy/app.bsky.feed.post/3mbat5poj3k2y,at://did:plc:vlpy6zuqqum5tumv7b6dw5fp/app.bsky.feed.post/3mbaslncja22b,en,4,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
245,https://bsky.app/profile/andreslucero.com/post/3mb2benre322a,at://did:plc:oxqw4kfykecnsafzlo6pyphf/app.bsky.feed.post/3mb2benre322a,bafyreibzyhu6p7ovbnq3oodkrmbmu7wfmasd75qglsq3oe6nvyrxw7j7sa,andreslucero.com,did:plc:oxqw4kfykecnsafzlo6pyphf,2025-12-28T11:57:38.255Z,"You can use labelers to hide profiles that have inauthentic attributes or behaviors, it cuts down on a lot of garbage:

@moderation.bsky.app 
@skywatch.blue 
@profile-labels.bossett.social 
@engagement-hacks.bsky.social
@stechlab-labels.bsky.social",reply,at://did:plc:7jay7nelegipdr7ic2dlumol/app.bsky.feed.post/3mazmbvz62s24,at://did:plc:7jay7nelegipdr7ic2dlumol/app.bsky.feed.post/3mazmbvz62s24,en,1,0,0,1,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
246,https://bsky.app/profile/dmuth.bsky.social/post/3maweplhpuk2n,at://did:plc:2zpzpbpa4rvqhosfliof3j25/app.bsky.feed.post/3maweplhpuk2n,bafyreieipfhx2sxlxiyyrhrn2badbnamxali3t6bhit3vpvt7c73kd5cly,dmuth.bsky.social,did:plc:2zpzpbpa4rvqhosfliof3j25,2025-12-26T22:46:47.217Z,"I can't say enough good things about the @stechlab-labels.bsky.social feed, because it lets me catch accounts that do things like this:",post,,,en,18,0,2,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
247,https://bsky.app/profile/austinzheng.bsky.social/post/3maw3kpu2o22d,at://did:plc:2b3owwl47hedxvciksw3eb6l/app.bsky.feed.post/3maw3kpu2o22d,bafyreib2qjeki7kvuv262xt4w2cupk5rgqjbiw6kx326766bbovaojdhjq,austinzheng.bsky.social,did:plc:2b3owwl47hedxvciksw3eb6l,2025-12-26T20:03:00.368Z,"I suggest using moderation labelers you trust instead (since they require actual volunteer work and are harder to misuse, + don't auto-block).

- shadowbanner.bsky.social --> 🚫 political crap
- stechlab-labels.bsky.social --> 🚫 misbehaving accts
- aimod.social (when it returns) --> 🚫 AI images",quote,,,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
248,https://bsky.app/profile/onedeuxtriseigo.nullpo.dev/post/3matwcncimk2q,at://did:plc:bholcpcih66qxost2lkoij4i/app.bsky.feed.post/3matwcncimk2q,bafyreibwnutxggsbpdecqhphobhkmfxstioumxzqnizurjtllhme4j2ox4,onedeuxtriseigo.nullpo.dev,did:plc:bholcpcih66qxost2lkoij4i,2025-12-25T23:23:41.075Z,"Oh if you are looking for a good list of moderation labellers:

General moderation: 
@skywatch.blue @moderation.blacksky.app @arttheft.bsky.social @asukafield.xyz (not perfect but good signals)

Useful signals for noticing bad actors: 
@stechlab-labels.bsky.social @labeler.hailey.at",reply,at://did:plc:vjahgw4ycvftaqu4jlj656ls/app.bsky.feed.post/3matre3gpyk2e,at://did:plc:vjahgw4ycvftaqu4jlj656ls/app.bsky.feed.post/3matre3gpyk2e,en,0,0,1,1,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
249,https://bsky.app/profile/xan.lol/post/3marbbladvc2r,at://did:plc:q7suwaz53ztc4mbiqyygbn43/app.bsky.feed.post/3marbbladvc2r,bafyreibvew5bhytxbbsc7sdcacrlthl7ogbyumhkbdquedjslg3nlistki,xan.lol,did:plc:q7suwaz53ztc4mbiqyygbn43,2025-12-24T22:01:57.296Z,@stechlab-labels.bsky.social (can't believe I skeeted over 50 times yesterday),reply,at://did:plc:2btolxxgou2ze2stwytv75vw/app.bsky.feed.post/3mar2j5t6se25,at://did:plc:2btolxxgou2ze2stwytv75vw/app.bsky.feed.post/3mar2j5szw225,en,3,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
250,https://bsky.app/profile/courtneymilan.com/post/3maqmpjoqas2q,at://did:plc:s5fi6htc7xhnshxxn37dg65c/app.bsky.feed.post/3maqmpjoqas2q,bafyreib3ckln5ikrnrohoofxsau2hphlvvrbwdkvripverugxehf7cgiay,courtneymilan.com,did:plc:s5fi6htc7xhnshxxn37dg65c,2025-12-24T15:53:56.854Z,"I subscribe to the @stechlab-labels.bsky.social posts-a-lot-labeler entirely so I can judge myself for my posting habits.

Time to spend less time posting today!",post,,,en,50,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
251,https://bsky.app/profile/innerlmnt.bsky.social/post/3maopw634v226,at://did:plc:iowhsxhaoev3v6y5fyuskrnf/app.bsky.feed.post/3maopw634v226,bafyreihobpr53ofjqpo2hjma3clnrbxht6kaxdfdheborw5or7gelach5a,innerlmnt.bsky.social,did:plc:iowhsxhaoev3v6y5fyuskrnf,2025-12-23T21:46:01.309Z,nvm found it @stechlab-labels.bsky.social,reply,at://did:plc:iowhsxhaoev3v6y5fyuskrnf/app.bsky.feed.post/3maopta73y226,at://did:plc:vckvwvcvm3zkqhkg6pzzzxqe/app.bsky.feed.post/3magoliwdqk25,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
252,https://bsky.app/profile/shadow.hedgie.social/post/3mamifbtp5224,at://did:plc:jso7eonpai3or3by5fx4pffi/app.bsky.feed.post/3mamifbtp5224,bafyreiaveke4bfmvrq65ng6a44atgcpjt4svuvmtytdluzdrh3wz57ikhy,shadow.hedgie.social,did:plc:jso7eonpai3or3by5fx4pffi,2025-12-23T00:25:59.163Z,Especially combined with @stechlab-labels.bsky.social labels,reply,at://did:plc:sflxm2fxohaqpfgahgdlm7rl/app.bsky.feed.post/3mamhy3fxqs2g,at://did:plc:sflxm2fxohaqpfgahgdlm7rl/app.bsky.feed.post/3mamhy3fxqs2g,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
253,https://bsky.app/profile/thezoikkeli.bsky.social/post/3malo3zmy7k2o,at://did:plc:wmgxmlgoakzi6aeroxxugc2t/app.bsky.feed.post/3malo3zmy7k2o,bafyreigdu5zg5iansxfrdbml6wa5izdimbsdgjoe5nrxbe5sqjoyycp7u4,thezoikkeli.bsky.social,did:plc:wmgxmlgoakzi6aeroxxugc2t,2025-12-22T16:35:31.279Z,"Also, farming followers (over 500 unfollowed recently), shown by @stechlab-labels.bsky.social labeler.",reply,at://did:plc:yk4oycdgm7mswpckg2xeeio5/app.bsky.feed.post/3maii6665vk2e,at://did:plc:yk4oycdgm7mswpckg2xeeio5/app.bsky.feed.post/3maii6665vk2e,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
254,https://bsky.app/profile/dr-squiddy.bsky.social/post/3magh5o3zd22t,at://did:plc:mscve5shwpb5cp2may5posmm/app.bsky.feed.post/3magh5o3zd22t,bafyreibubzjevrsffr6fn5okrqtlvhbadep42gls35xgrfiqj646l3bote,dr-squiddy.bsky.social,did:plc:mscve5shwpb5cp2may5posmm,2025-12-20T14:47:51.412Z,"I subscribed to @stechlab-labels.bsky.social a few days ago and it has been fascinating to see what's behind some of the stuff that's appeared in my feed. 

It's given me cause to stop and think before sharing daft little things I would just have happily clicked on before. Recommended.",post,,,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
255,https://bsky.app/profile/davidcrespo.bsky.social/post/3magfoksyc22a,at://did:plc:ctphcgyhnllfluywokibtrgb/app.bsky.feed.post/3magfoksyc22a,bafyreidb4syfb754g735an3vo5irzvxvuqymq2dys2wtwj65ryvhzowtre,davidcrespo.bsky.social,did:plc:ctphcgyhnllfluywokibtrgb,2025-12-20T14:21:30.912Z,finding @stechlab-labels.bsky.social very handy,post,,,en,13,0,3,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
256,https://bsky.app/profile/rocketpilot.xyz/post/3mafvlgzg522l,at://did:plc:cjal645bu3uplrsoufkvhqon/app.bsky.feed.post/3mafvlgzg522l,bafyreihyc2ro2zyv4xsqhdtcie3hirbcpfg3cr5nu5eswn5sadzrd3gdpy,rocketpilot.xyz,did:plc:cjal645bu3uplrsoufkvhqon,2025-12-20T09:33:26.396Z,"In case that link was wabby, it’s stechlab-labels.bsky.social",reply,at://did:plc:c26e25ticlddaoaajndlvuic/app.bsky.feed.post/3mafvhxxw7s2c,at://did:plc:cfy5rgqvohpdqxgu2geb5u2b/app.bsky.feed.post/3maftrgkzas2a,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
257,https://bsky.app/profile/paularcurtis.bsky.social/post/3macxnrs22k2z,at://did:plc:tr7tljvmuzz7asv735p23nve/app.bsky.feed.post/3macxnrs22k2z,bafyreicsnbjd53sw7bz2ctmbt63p5gqlpjyemvwjzxbyxde32zlugzmxtm,paularcurtis.bsky.social,did:plc:tr7tljvmuzz7asv735p23nve,2025-12-19T05:32:33.045Z,"If you want some insights into whether or not an account is likely a bot, or if someone (or you) might be Too Online, this experimental labeling feature is cool. Shows things like this and when one posts 50 or 100+ times a day. Just subscribe & adjust the settings!: @stechlab-labels.bsky.social",post,,,en,32,11,0,2,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
258,https://bsky.app/profile/brookie.blog/post/3macoaafkhs2z,at://did:plc:v46ojbiop5ebs5h7gaomixcc/app.bsky.feed.post/3macoaafkhs2z,bafyreigxgpbyyktcv4des7sqebr6lt4fsrqeipss7sxcsaow3lvdbgo3ve,brookie.blog,did:plc:v46ojbiop5ebs5h7gaomixcc,2025-12-19T02:43:54.945Z,current favs are @pronouns.diy  @stechlab-labels.bsky.social and @hailey.at’s new labeler @labeler.hailey.at,reply,at://did:plc:uzdfxwdzkggwc4652mdecmsg/app.bsky.feed.post/3macfzk37bk25,at://did:plc:v46ojbiop5ebs5h7gaomixcc/app.bsky.feed.post/3macayd2x2k24,en,3,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
259,https://bsky.app/profile/raulmv.bsky.es/post/3macn3lpy4c2o,at://did:plc:is5q7ahfhl52yajkzfrujxpt/app.bsky.feed.post/3macn3lpy4c2o,bafyreiaxnauocaa5hblcvyl4nw5iivvessuc6xsywrs5ydun7cnwo57dcu,raulmv.bsky.es,did:plc:is5q7ahfhl52yajkzfrujxpt,2025-12-19T02:23:25.309Z,@stechlab-labels.bsky.social 👀,reply,at://did:plc:oisofpd7lj26yvgiivf3lxsi/app.bsky.feed.post/3macmqwroa22n,at://did:plc:oisofpd7lj26yvgiivf3lxsi/app.bsky.feed.post/3macmqwroa22n,es,0,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
260,https://bsky.app/profile/orpach.neocities.org/post/3maaxpgrbts2j,at://did:plc:bfp7n6e2rpr3yo7gpqdr2tfw/app.bsky.feed.post/3maaxpgrbts2j,bafyreiezyx7lkdsshxn65et42duizyw5htvqylj7jjjrvdd7v3s6rg4gre,orpach.neocities.org,did:plc:bfp7n6e2rpr3yo7gpqdr2tfw,2025-12-18T10:28:09.139Z,"Well, you haven't triggered the @stechlab-labels.bsky.social label for that today.
So that's something.",reply,at://did:plc:mvqgxyogng6i3ki6ps5klhwp/app.bsky.feed.post/3maaxcvehi6bz,at://did:plc:mvqgxyogng6i3ki6ps5klhwp/app.bsky.feed.post/3maaxcvehi6bz,en,4,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
261,https://bsky.app/profile/mindcrime.bsky.social/post/3maa64ppitk26,at://did:plc:fjxd6b5md42nx6zppxq63ww3/app.bsky.feed.post/3maa64ppitk26,bafyreicst3pu3rwfo6bvdjjafsaop52xq5hanihexdff5hr6njsky7vmkm,mindcrime.bsky.social,did:plc:fjxd6b5md42nx6zppxq63ww3,2025-12-18T02:50:17.439Z,@stechlab-labels.bsky.social,reply,at://did:plc:gkhlgiv6hsui5gqyye2zrbd3/app.bsky.feed.post/3maa62eipb22a,at://did:plc:gkhlgiv6hsui5gqyye2zrbd3/app.bsky.feed.post/3ma7u74ahbs2v,en,1,0,1,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
262,https://bsky.app/profile/ewacat.bsky.social/post/3ma6tqloqjc2z,at://did:plc:23e6qmug2vwcnsfv2fywuy4b/app.bsky.feed.post/3ma6tqloqjc2z,bafyreigvwmsnalhh4jvy3v4guwycl5zrhtezggoeman6ueb2ihmrg6deeu,ewacat.bsky.social,did:plc:23e6qmug2vwcnsfv2fywuy4b,2025-12-17T14:11:53.409Z,got it from a labeller @stechlab-labels.bsky.social,reply,at://did:plc:lwuxfdikvtkzsxflyg2xlksu/app.bsky.feed.post/3ma6ouon3hc2j,at://did:plc:23e6qmug2vwcnsfv2fywuy4b/app.bsky.feed.post/3ma6nbuiqek27,en,1,0,0,0,official mention,2026-06-26T14:05:00.228985+00:00,stechlab-labels.bsky.social,False,unknown,2026-06-26T14:06:34.776511+00:00,ok,,,,,
